"observation_tier"	"template_name"	"observation_summary"	"story_title"	"submission_name"	"submission_description"	"project"	"submission_story"	"submission_story_rank"	"submission_center"	"principal_investigator"	"pmid"	"submission_type"
1	"hipc_inf_gene_33625796_23"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_23"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_24"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_24"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_25"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_25"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_26"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_26"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_27"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_27"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_28"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_28"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_29"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_29"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_30"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_30"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_31"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_31"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_32"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_32"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_33"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_33"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_34"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_34"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_35"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_35"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33425248_1"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_1"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_2"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_2"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_3"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_3"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_4"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_4"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_5"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_5"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_6"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_6"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_7"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_7"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_8"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_8"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_9"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for <comparison>, in cohort <cohort> 3-67 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_9"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_10"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_10"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_11"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_11"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_12"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 64-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_12"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_13"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 64-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_13"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_14"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_14"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_15"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_15"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_16"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_16"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_17"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_17"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_18"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_18"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_19"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_19"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_20"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_20"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_21"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_21"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_22"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_22"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_23"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_23"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_24"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_24"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33425248_25"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 3-70 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33425248_25"	"Jain et al. (2020) Host transcriptomic profiling of COVID-19 patients with mild, moderate, and severe clinical outcomes. Comput Struct Biotechnol J. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33425248' target='_blank'>33425248</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33425248"	"gene"
1	"hipc_inf_gene_33013872_1"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 25-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33013872_1"	"Wang et al. (2020) Excessive Neutrophils and Neutrophil Extracellular Traps in COVID-19. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33013872' target='_blank'>33013872</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33013872"	"gene"
1	"hipc_inf_gene_33013872_2"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 25-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33013872_2"	"Wang et al. (2020) Excessive Neutrophils and Neutrophil Extracellular Traps in COVID-19. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33013872' target='_blank'>33013872</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33013872"	"gene"
1	"hipc_inf_gene_33013872_3"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 25-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33013872_3"	"Wang et al. (2020) Excessive Neutrophils and Neutrophil Extracellular Traps in COVID-19. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33013872' target='_blank'>33013872</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33013872"	"gene"
1	"hipc_inf_gene_33013872_4"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 25-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33013872_4"	"Wang et al. (2020) Excessive Neutrophils and Neutrophil Extracellular Traps in COVID-19. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33013872' target='_blank'>33013872</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33013872"	"gene"
1	"hipc_inf_gene_33013872_5"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 25-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33013872_5"	"Wang et al. (2020) Excessive Neutrophils and Neutrophil Extracellular Traps in COVID-19. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33013872' target='_blank'>33013872</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33013872"	"gene"
