""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"additional_exposure_material"	"vaccine_year"	"adjuvant"	"route"	"scheduling"	"publication_reference_id"	"publication_reference_url"	"publication_date"	"signature_source"	"signature_source_url"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"	"target_pathogen_taxonid_1"	"target_pathogen_taxonid_2"	"target_pathogen_taxonid_3"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"PGM2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"PGM2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"TINF2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TINF2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"HIPK2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"HIPK2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"EMILIN2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"EMILIN2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"NUDT22"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"NUDT22"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"HM13"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"HM13"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"MESD"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"MESDC2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"SELENOH"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"SELENOH"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"PARP14"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"PARP14"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CHTF8"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CHTF8"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CYB561A3"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CYBASC3"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CIAO2A"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"FAM96A"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"MICOS10"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"C1orf151"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"DMAC1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"DMAC1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"SCARB2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"SCARB2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"SMIM14"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"C4orf34"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"TMEM205"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TMEM205"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"SPTLC2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"SPTLC2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"AGPS"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"AGPS"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"OGFOD1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"OGFOD1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"DPH3"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"DPH3"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CBL"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CBL"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"SAT2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"SAT2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"ARSD"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"ARSD"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CCDC50"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CCDC50"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"DTX3L"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"DTX3L"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"AGPAT3"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"AGPAT3"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"GIT2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"GIT2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"LSM10"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"LSM10"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
