"observation_tier"	"template_name"	"observation_summary"	"story_title"	"submission_name"	"submission_description"	"project"	"submission_story"	"submission_story_rank"	"submission_center"	"principal_investigator"	"pmid"	"submission_type"
1	"hipc_inf_ctf_33028979_9"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 22-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_9"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_10"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 26-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_10"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_11"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 22-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_11"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_12"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 26-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_12"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_13"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 22-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_13"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_14"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 26-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_14"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_15"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 22-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_15"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_16"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 26-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_16"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_17"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 22-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_17"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_18"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 26-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_18"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_19"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 22-61 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_19"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_20"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 26-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_20"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_21"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 26-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_21"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_22"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 26-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_22"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_23"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 26-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_23"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_27"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 22-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_27"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33028979_28"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 26-81 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33028979_28"	"Woodruff et al. (2020) Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Nat Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33028979' target='_blank'>33028979</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33028979"	"cell-type freq"
1	"hipc_inf_ctf_33391280_4"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 32-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_4"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_5"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 32-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_5"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_6"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 34.3-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_6"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_7"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 34.3-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_7"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_8"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 32-63.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_8"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_9"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 32-63.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_9"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_10"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 34.3-63.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_10"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_11"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 34.3-63.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_11"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_12"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_12"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_13"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 32-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_13"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_14"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 32-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_14"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_15"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 34.3-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_15"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_16"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 34.3-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_16"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_17"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 32-63.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_17"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_18"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 32-63.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_18"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_19"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_19"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_20"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_20"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_21"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 34.3-63.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_21"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_22"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 34.3-63.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_22"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_23"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 47-76 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_23"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
1	"hipc_inf_ctf_33391280_24"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 32-82.5 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33391280_24"	"Carsetti et al. (2020) Different Innate and Adaptive Immune Responses to SARS-CoV-2 Infection of Asymptomatic, Mild, and Severe Cases. Front Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33391280' target='_blank'>33391280</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33391280"	"cell-type freq"
