	submission_name	submission_date	time to curate	spot_check	template_name	tissue_type	tissue_type_term_id	response_component_original	response_component_standardized	response_behavior_type	response_behavior	subgroup	time_point	time_point_units	baseline_time	first_exposure_process	first_disease_name	first_disease_stage	target_pathogen	target_pathogen_taxonid	vaccine_year	exposure_material_text	exposure_material	additional_exposure_material	Group1	addntl_time_point_units	Group0	target_pathogen_taxonid	comparison	number_subjects	cohort	Geographic Location	adjuvant	route	scheduling	publication_reference	publication_year	signature_source	signature_source_url	comments	is_model	short_comment	process_note	publication_reference_url	age_group	age_min	age_max	age_units	extra_comments
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		plasmablasts of CD45 cells, effector CD8 T cells of CD8 T cells		cell type frequency	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without corticosteriod vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S3.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		plasmablasts of CD45 cells, effector CD8 T cells of CD8 T cells		cell type frequency	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients with antiviral treatment vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S3.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		effector CD8 T cells of CD8 T cells		cell type frequency	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients with antiviral treatment vs COVID-19 patients without antiviral treatment		Adults (21-80)	Hong Kong				32788292	2020	Fig S3.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		plasmablasts of CD45 cells, effector CD8 T cells of CD8 T cells		cell type frequency	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without antiviral treatment vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S3.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pDCs (plasmacytoid dendritic cells) of CD45 cells		cell type frequency	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients with IFN-B1 vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pDCs (plasmacytoid dendritic cells) of CD45 cells		cell type frequency	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without IFN-B1 vs healthy 		Adults (21-80)	Hong Kong				32788292	2020	Fig S4a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pDCs (plasmacytoid dendritic cells) of CD45 cells		cell type frequency	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients treated with corticosteriod vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pDCs (plasmacytoid dendritic cells) of CD45 cells		cell type frequency	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients with corticosteriod vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pDCs (plasmacytoid dendritic cells) of CD45 cells		cell type frequency	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without corticosteriod vs healthy 		Adults (21-80)	Hong Kong				32788292	2020	Fig S4a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pDCs (plasmacytoid dendritic cells) of CD45 cells		cell type frequency	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients with antiviral treatment vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pDCs (plasmacytoid dendritic cells) of CD45 cells		cell type frequency	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without antiviral vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pS6 (mTOR) in pDCs (plasmacytoid dendritic cells)		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients with IFN-B1 vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4b	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pS6 (mTOR) in pDCs (plasmacytoid dendritic cells)		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without IFN-B1 vs healthy 		Adults (21-80)	Hong Kong				32788292	2020	Fig S4b	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pS6 (mTOR) in pDCs (plasmacytoid dendritic cells)		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients with corticosteriod vs healthy 		Adults (21-80)	Hong Kong				32788292	2020	Fig S4b	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pS6 (mTOR) in pDCs (plasmacytoid dendritic cells)		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without corticosteriod vs healthy 		Adults (21-80)	Hong Kong				32788292	2020	Fig S4b	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pS6 (mTOR) in pDCs (plasmacytoid dendritic cells)		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients with antiviral treatment vs healthy 		Adults (21-80)	Hong Kong				32788292	2020	Fig S4b.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pS6 (mTOR) in pDCs (plasmacytoid dendritic cells)		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without antiviral treatment vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4b	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		pS6 (mTOR) in pDCs (plasmacytoid dendritic cells)		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without antiviral treamtnet vs COVID-19 patients with antiviral treatment		Adults (21-80)	Hong Kong				32788292	2020	Fig S4b	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		IKBalpha in mDCs		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients with antiviral treatment vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4c.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		IKBalpha in mDCs		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without antiviral treatment vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4c.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		IKBalpha in mDCs		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients treated with corticosteriod vs healthy 		Adults (21-80)	Hong Kong				32788292	2020	Fig S4c.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		IKBalpha in mDCs		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without corticosteriod vs healthy 		Adults (21-80)	Hong Kong				32788292	2020	Fig S4c.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		IKBalpha in mDCs		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients with IFN-B1 treatment vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4c.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.				Peripheral Blood Mononuclear Cells (PBMCs)		IKBalpha in mDCs		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	COVID-19 patients without IFN-B1 vs healthy		Adults (21-80)	Hong Kong				32788292	2020	Fig S4c.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
